id;member_id;timestamp;amount
20021;2239;2016-05-17 00:11:10+02;20000
20022;1353;2016-05-18 12:31:09+02;5000
20023;3029;2016-05-18 12:31:39+02;50000
20024;8;2016-05-19 10:44:51+02;30000
20025;1061;2016-05-20 11:39:31+02;20000
20026;771;2016-05-20 13:53:40+02;5000
20027;3254;2016-05-20 14:22:04+02;20000
20028;1169;2016-05-20 14:22:23+02;10000
20029;1971;2016-05-20 14:22:31+02;20000
20030;216;2016-05-20 14:22:41+02;20000
20031;2158;2016-05-20 14:22:51+02;20000
20032;1370;2016-05-20 14:23:01+02;20000
20033;12;2016-05-20 14:23:08+02;42000
20034;1503;2016-05-20 17:01:21+02;10000
20035;2769;2016-05-30 13:44:59+02;20000
20036;873;2016-05-30 13:45:07+02;20000
20037;586;2016-05-30 13:45:17+02;10000
20038;2796;2016-05-30 13:45:51+02;20000
20039;1541;2016-05-30 13:46:17+02;10000
20040;2838;2016-05-30 13:46:46+02;10000
20041;3152;2016-05-30 13:47:45+02;20000
20042;483;2016-05-30 13:48:01+02;20000
20043;3331;2016-05-30 13:48:25+02;10000
20044;202;2016-06-03 14:14:44+02;20000
20045;448;2016-06-08 14:12:51+02;15000
20046;2239;2016-06-08 14:13:06+02;20000
20047;533;2016-06-08 14:13:17+02;50000
20048;2399;2016-06-08 14:13:39+02;15000
20049;2921;2016-06-08 14:14:03+02;20000
20050;3029;2016-06-08 14:14:10+02;10000
20051;514;2016-06-08 14:14:24+02;10000
20052;3146;2016-06-08 14:14:50+02;20000
20053;771;2016-06-28 13:57:44+02;2500
20054;771;2016-06-28 13:58:50+02;2500
20055;2197;2016-07-04 14:34:31+02;20000
20056;2637;2016-07-04 15:31:39+02;10000
20057;2448;2016-07-04 16:14:19+02;30000
20058;2323;2016-07-14 18:54:00+02;10000
20059;586;2016-07-14 18:54:14+02;10000
20060;771;2016-07-14 18:57:56+02;9500
20061;2921;2016-07-14 18:59:37+02;15000
20063;2252;2016-07-14 19:00:29+02;10000
20064;331;2016-07-14 19:01:08+02;20000
20065;1737;2016-07-14 19:24:38+02;20000
20066;2921;2016-08-23 17:27:10+02;20000
20067;1549;2016-08-23 17:27:32+02;30000
20068;1302;2016-08-27 18:00:31+02;50000
20069;1089;2016-08-29 11:18:48+02;25000
20070;598;2016-09-02 16:31:11+02;50000
20071;779;2016-09-02 16:31:27+02;20000
20072;2921;2016-09-02 16:31:53+02;15000
20073;3374;2016-09-02 16:32:06+02;20000
20074;1784;2016-09-02 16:32:22+02;10000
20075;1768;2016-09-02 16:32:38+02;20000
20076;180;2016-09-02 16:32:48+02;10000
20077;1823;2016-09-02 16:33:00+02;20000
20078;583;2016-09-02 16:33:08+02;50000
20079;2399;2016-09-02 16:33:25+02;15000
20080;3309;2016-09-02 16:33:50+02;10000
20081;216;2016-09-02 16:34:01+02;20000
20082;2367;2016-09-02 16:34:57+02;20000
20083;3399;2016-09-02 16:35:09+02;30000
20084;1601;2016-09-02 16:45:27+02;10000
20085;2457;2016-09-02 16:45:38+02;30000
20086;665;2016-09-02 16:46:10+02;10000
20087;37;2016-09-02 16:46:26+02;10000
20088;3290;2016-09-02 16:46:44+02;10000
20089;2212;2016-09-02 16:47:11+02;10000
20090;3417;2016-09-02 16:47:22+02;10000
20091;3145;2016-09-02 16:47:35+02;10000
20092;1341;2016-09-02 16:47:58+02;11000
20093;1618;2016-09-02 17:27:26+02;5000
20094;2931;2016-09-02 17:27:54+02;10000
20095;888;2016-09-02 17:28:05+02;10000
20096;2121;2016-09-02 17:28:12+02;30000
20097;1318;2016-09-02 17:28:22+02;10000
20098;2827;2016-09-02 17:28:28+02;20000
20099;1739;2016-09-02 17:28:38+02;10000
20100;262;2016-09-02 17:28:44+02;20000
20101;3089;2016-09-02 17:28:54+02;15000
20102;2396;2016-09-02 17:29:29+02;20000
20103;3311;2016-09-02 17:29:47+02;20000
20104;2021;2016-09-02 17:29:52+02;10000
20105;2059;2016-09-02 17:29:59+02;20000
20106;1608;2016-09-02 17:30:09+02;10000
20107;2276;2016-09-02 17:30:12+02;20000
20108;1292;2016-09-02 17:30:24+02;20000
20109;2160;2016-09-02 17:30:25+02;20000
20110;2028;2016-09-02 17:30:42+02;10000
20111;192;2016-09-02 17:43:55+02;20000
20112;1138;2016-09-02 17:44:07+02;20000
20113;3386;2016-09-02 17:44:20+02;50000
20114;1147;2016-09-02 17:44:38+02;20000
20115;736;2016-09-02 17:44:51+02;15000
20116;130;2016-09-02 17:45:14+02;20000
20117;1990;2016-09-02 17:45:30+02;30000
20118;2995;2016-09-02 17:46:46+02;25000
20119;824;2016-09-08 23:25:43+02;20000
20120;586;2016-09-08 23:25:58+02;10000
20121;1517;2016-09-08 23:26:07+02;20000
20122;645;2016-09-08 23:26:17+02;10000
20123;1413;2016-09-08 23:26:23+02;20000
20124;1375;2016-09-08 23:26:31+02;30000
20125;705;2016-09-09 15:55:27+02;10000
20126;1044;2016-09-09 15:55:33+02;14200
20127;3287;2016-09-09 15:55:42+02;50000
20128;514;2016-09-09 15:55:54+02;20000
20129;2086;2016-09-09 15:56:06+02;50000
20130;1555;2016-09-09 15:56:15+02;10000
20131;1352;2016-09-09 15:57:13+02;20000
20132;2448;2016-09-09 15:57:21+02;50000
20133;2065;2016-09-09 15:57:31+02;20000
20134;596;2016-09-09 15:57:38+02;20000
20135;1015;2016-09-09 15:57:49+02;20000
20136;2519;2016-09-09 15:57:56+02;10000
20137;2989;2016-09-09 15:58:06+02;10000
20138;1669;2016-09-09 15:58:12+02;10000
20140;3427;2016-09-09 15:58:44+02;100000
20141;1637;2016-09-09 15:58:58+02;20000
20142;2556;2016-09-09 15:59:08+02;10000
20143;1535;2016-09-09 15:59:21+02;30000
20144;2857;2016-09-09 15:59:28+02;20000
20145;1424;2016-09-09 15:59:35+02;20000
20146;335;2016-09-09 15:59:50+02;20000
20147;653;2016-09-09 16:00:02+02;8000
20148;2944;2016-09-09 16:01:57+02;20000
20149;2024;2016-09-09 16:02:04+02;20000
20150;1940;2016-09-09 16:02:21+02;20100
20151;2703;2016-09-09 16:02:29+02;10000
20152;1674;2016-09-09 16:02:39+02;10100
20153;816;2016-09-09 16:03:05+02;30000
20154;84;2016-09-09 16:03:14+02;20000
20155;1089;2016-09-09 16:08:28+02;30000
20156;2755;2016-09-09 16:08:35+02;10000
20157;752;2016-09-09 16:08:40+02;20000
20158;1736;2016-09-09 16:08:55+02;20000
20159;2148;2016-09-09 16:09:00+02;20000
20160;2894;2016-09-09 16:09:11+02;10000
20161;1449;2016-09-09 16:30:53+02;10000
20162;580;2016-09-09 20:07:00+02;100000
20163;2232;2016-09-09 20:07:30+02;10000
20164;1658;2016-09-09 20:08:07+02;10000
20165;1665;2016-09-09 20:08:37+02;100000
20166;465;2016-09-09 20:09:00+02;20000
20167;2129;2016-09-09 20:09:26+02;10000
20168;2866;2016-09-09 20:10:02+02;10000
20169;2121;2016-09-09 20:18:39+02;30000
20170;3055;2016-09-09 20:18:54+02;30000
20171;585;2016-09-09 20:19:11+02;40000
20172;1534;2016-09-09 20:19:24+02;50000
20173;130;2016-09-09 20:20:47+02;20000
20174;3280;2016-09-13 15:11:35+02;20000
20175;2894;2016-09-16 14:16:00+02;40000
20176;335;2016-09-16 14:16:29+02;40000
20177;1823;2016-09-16 14:31:28+02;40000
20178;1878;2016-09-16 14:31:40+02;60000
20180;1580;2016-09-16 14:32:28+02;70000
20181;3203;2016-09-16 14:32:40+02;60000
20182;1408;2016-09-16 14:32:56+02;10000
20183;816;2016-09-16 14:33:10+02;50000
20184;837;2016-09-16 14:33:22+02;10000
20185;795;2016-09-16 14:33:43+02;5000
20186;2127;2016-09-16 14:34:03+02;10000
20187;1891;2016-09-16 14:34:11+02;50000
20188;611;2016-09-16 14:34:15+02;20000
20189;2983;2016-09-16 14:34:25+02;20000
20190;2421;2016-09-16 14:34:36+02;10000
20191;2197;2016-09-16 14:34:37+02;20000
20192;1991;2016-09-16 14:34:46+02;10000
20193;953;2016-09-16 14:34:56+02;10000
20194;736;2016-09-16 14:35:02+02;20000
20195;3254;2016-09-16 14:35:16+02;20000
20196;130;2016-09-16 14:35:25+02;20000
20197;1775;2016-09-16 14:55:16+02;25000
20198;1973;2016-09-16 18:29:42+02;10000
20199;216;2016-09-23 14:10:11+02;40000
20200;3201;2016-09-23 14:19:21+02;20000
20201;2966;2016-09-23 14:19:43+02;20000
20202;1424;2016-09-23 14:20:08+02;20000
20203;2904;2016-09-23 14:20:29+02;10000
20204;111;2016-09-23 14:20:44+02;25000
20205;3019;2016-09-23 14:25:17+02;10000
20206;3381;2016-09-23 14:28:59+02;10000
20207;1980;2016-09-23 14:30:13+02;20000
20208;547;2016-09-23 14:30:41+02;20000
20209;12;2016-09-23 17:11:48+02;42000
20210;1990;2016-09-28 14:33:44+02;30000
20211;2160;2016-09-28 14:34:00+02;40000
20212;2239;2016-09-28 14:34:19+02;30000
20213;1022;2016-09-28 14:34:36+02;20000
20214;1549;2016-09-28 14:34:46+02;30000
20215;40;2016-09-28 14:34:57+02;10000
20216;8;2016-09-28 14:35:11+02;20000
20217;517;2016-09-30 14:32:56+02;10000
20218;1936;2016-09-30 14:33:22+02;10000
20219;839;2016-09-30 14:59:15+02;45000
20220;431;2016-09-30 14:59:25+02;20000
20221;846;2016-09-30 14:59:37+02;30000
20222;367;2016-09-30 14:59:49+02;10000
20223;3414;2016-09-30 14:59:59+02;10000
20224;12;2016-09-30 15:00:15+02;50000
20225;1534;2016-09-30 15:00:54+02;50000
20226;670;2016-09-30 15:01:07+02;32100
20227;3086;2016-09-30 15:01:22+02;42000
20228;653;2016-09-30 15:01:35+02;30000
20229;1619;2016-09-30 15:01:56+02;50000
20230;1971;2016-09-30 15:02:24+02;30000
20231;1115;2016-09-30 15:02:39+02;20000
20232;1097;2016-09-30 15:02:57+02;20000
20233;1177;2016-09-30 15:03:13+02;10000
20234;2093;2016-09-30 15:03:23+02;20000
20235;2898;2016-09-30 15:03:35+02;20000
20236;2134;2016-09-30 15:03:48+02;20000
20237;1923;2016-09-30 15:04:01+02;30000
20238;779;2016-09-30 15:04:19+02;30000
20239;721;2016-09-30 15:04:30+02;20000
20240;874;2016-09-30 15:04:41+02;10000
20241;465;2016-09-30 15:04:52+02;35000
20242;3192;2016-09-30 15:05:04+02;19500
20243;753;2016-09-30 15:05:14+02;50000
20244;1940;2016-09-30 15:05:27+02;50000
20245;2024;2016-09-30 15:05:48+02;50000
20246;2967;2016-09-30 15:06:10+02;11550
20247;3181;2016-09-30 15:06:23+02;10000
20248;2212;2016-09-30 15:06:36+02;30000
20249;1608;2016-09-30 15:06:51+02;50000
20250;665;2016-09-30 15:07:02+02;50000
20251;2949;2016-09-30 15:07:15+02;20000
20252;794;2016-09-30 15:07:25+02;50000
20253;84;2016-09-30 15:07:37+02;20000
20254;2121;2016-09-30 15:07:50+02;20000
20255;2755;2016-09-30 15:08:06+02;50000
20256;3351;2016-09-30 15:08:25+02;10000
20257;2019;2016-09-30 15:08:37+02;10000
20258;445;2016-09-30 15:08:47+02;10000
20259;1169;2016-09-30 15:08:58+02;20000
20260;41;2016-09-30 15:09:08+02;20000
20261;2879;2016-09-30 15:09:23+02;20000
20262;68;2016-09-30 15:09:38+02;4650
20263;1593;2016-09-30 17:55:18+02;10000
20264;1089;2016-09-30 17:55:28+02;25000
20265;829;2016-10-01 11:15:48+02;40000
20266;1061;2016-10-03 16:01:42+02;20000
20267;3311;2016-10-04 12:19:02+02;33300
20268;596;2016-10-04 12:20:04+02;20000
20269;586;2016-10-04 12:20:12+02;10000
20270;39;2016-10-04 12:20:24+02;10000
20271;2557;2016-10-04 12:21:18+02;50000
20272;2197;2016-10-04 12:21:25+02;20000
20273;409;2016-10-04 12:21:33+02;20000
20275;3411;2016-10-04 12:22:08+02;30000
20276;3411;2016-10-04 12:22:33+02;20000
20278;1517;2016-10-04 12:23:07+02;70000
20279;1517;2016-10-04 12:23:24+02;33300
20280;2796;2016-10-04 12:23:48+02;15000
20281;1625;2016-10-04 13:49:37+02;20000
20282;984;2016-10-04 13:53:24+02;30000
20283;1737;2016-10-05 13:50:42+02;20000
20284;510;2016-10-05 14:04:59+02;40000
20285;995;2016-10-05 14:05:17+02;65000
20286;3146;2016-10-05 14:07:52+02;10000
20287;2090;2016-10-05 14:08:14+02;10000
20288;583;2016-10-05 14:12:17+02;20000
20289;866;2016-10-05 14:12:57+02;50000
20290;1089;2016-10-05 14:23:10+02;30000
20291;1956;2016-10-05 14:29:10+02;40000
20292;2857;2016-10-05 14:29:31+02;33300
20293;2731;2016-10-05 14:29:50+02;20000
20294;23;2016-10-06 12:12:57+02;10000
20295;1370;2016-10-06 12:14:00+02;40000
20296;1709;2016-10-06 12:14:12+02;50000
20297;752;2016-10-06 12:14:18+02;50000
20298;202;2016-10-06 12:14:39+02;20000
20300;2148;2016-10-07 15:29:07+02;20000
20301;3019;2016-10-07 15:29:34+02;20000
20302;2065;2016-10-07 15:29:46+02;13000
20303;1116;2016-10-07 15:29:59+02;25000
20304;909;2016-10-07 15:30:12+02;15000
20305;111;2016-10-07 15:30:22+02;20000
20306;598;2016-10-07 15:30:46+02;33300
20307;795;2016-10-07 15:31:07+02;20000
20308;408;2016-10-07 15:31:29+02;10000
20309;274;2016-10-07 15:33:25+02;20000
20310;2246;2016-10-07 15:33:34+02;10000
20311;3435;2016-10-07 15:33:47+02;10000
20312;228;2016-10-07 15:33:57+02;30000
20313;419;2016-10-07 15:34:10+02;10000
20314;1017;2016-10-07 15:34:20+02;20000
20315;3261;2016-10-07 15:34:35+02;20000
20316;1830;2016-10-07 15:35:04+02;20000
20317;229;2016-10-07 15:35:23+02;20000
20318;1085;2016-10-07 15:36:30+02;33300
20319;3314;2016-10-07 15:37:00+02;20000
20320;2278;2016-10-07 15:37:14+02;20000
20321;3424;2016-10-07 15:37:27+02;10000
20322;2646;2016-10-07 15:37:39+02;10000
20323;379;2016-10-07 15:41:37+02;9900
20324;1449;2016-10-07 17:11:53+02;33300
20325;2423;2016-10-09 18:44:18+02;10000
20326;596;2016-10-09 18:44:35+02;20000
20327;580;2016-10-11 13:16:17+02;30000
20328;580;2016-10-11 13:16:23+02;20000
20329;36;2016-10-11 13:16:36+02;20000
20330;2857;2016-10-11 13:16:49+02;20000
20331;752;2016-10-14 14:01:21+02;15000
20332;335;2016-10-14 14:01:41+02;20000
20333;1891;2016-10-14 14:01:57+02;20000
20334;1632;2016-10-14 14:02:16+02;15000
20335;2018;2016-10-14 14:02:37+02;10000
20336;596;2016-10-14 14:02:51+02;10000
20337;2160;2016-10-14 14:03:48+02;35000
20338;3311;2016-10-14 14:04:07+02;25000
20339;2386;2016-10-14 14:04:18+02;15000
20340;1121;2016-10-14 14:05:08+02;14900
20341;216;2016-10-14 14:05:37+02;40000
20342;465;2016-10-14 14:06:12+02;40000
20343;583;2016-10-14 14:06:35+02;30000
20344;598;2016-10-14 14:07:06+02;50000
20345;3399;2016-10-14 14:08:13+02;30000
20346;2367;2016-10-14 14:08:25+02;20000
20347;2028;2016-10-14 14:08:48+02;20000
20348;1984;2016-10-14 14:12:58+02;15000
20349;1424;2016-10-14 14:28:00+02;20000
20350;2276;2016-10-14 14:28:15+02;20000
20351;1544;2016-10-14 14:28:26+02;10000
20352;3120;2016-10-14 14:28:37+02;10000
20353;1823;2016-10-14 14:29:17+02;50000
20354;2894;2016-10-14 14:29:28+02;30000
20355;547;2016-10-14 14:29:42+02;10000
20356;816;2016-10-14 14:30:16+02;66700
20357;1665;2016-10-14 14:30:28+02;33300
20358;3305;2016-10-14 14:30:41+02;10000
20359;12;2016-10-14 14:30:54+02;42000
20360;1085;2016-10-14 14:31:07+02;45000
20361;130;2016-10-14 14:32:08+02;40000
20362;3377;2016-10-14 21:24:59+02;60000
20363;1517;2016-10-14 21:25:10+02;40000
20364;962;2016-10-14 21:25:21+02;50000
20365;479;2016-10-14 21:25:49+02;40000
20366;1915;2016-10-14 21:26:14+02;40000
20368;2626;2016-10-14 21:26:40+02;30000
20369;3264;2016-10-14 21:26:45+02;30000
20372;2448;2016-10-14 21:27:53+02;30000
20373;1449;2016-10-14 21:28:04+02;20000
20374;2755;2016-10-14 21:55:28+02;10000
20375;1370;2016-10-16 11:00:41+02;30000
20376;2921;2016-10-18 12:10:05+02;15000
20377;2894;2016-10-20 18:38:50+02;50000
20378;335;2016-10-21 14:10:54+02;20000
20379;3417;2016-10-21 14:11:21+02;10000
20380;192;2016-10-21 14:11:37+02;20000
20381;80;2016-10-21 14:11:50+02;20000
20382;130;2016-10-21 14:12:01+02;20000
20383;1669;2016-10-21 14:12:11+02;20000
20384;2866;2016-10-21 14:12:25+02;10000
20385;3386;2016-10-21 14:12:46+02;50000
20386;1682;2016-10-21 14:13:08+02;20000
20387;736;2016-10-21 14:13:22+02;20000
20388;445;2016-10-21 14:13:36+02;10000
20389;1044;2016-10-21 14:13:50+02;10000
20390;752;2016-10-21 14:19:07+02;6000
20391;335;2016-10-21 14:19:23+02;10000
20392;1169;2016-10-21 14:19:38+02;20000
20393;2090;2016-10-21 14:19:53+02;10000
20394;1333;2016-10-21 14:20:55+02;20000
20395;1608;2016-10-21 14:22:24+02;50000
20396;337;2016-10-21 14:23:41+02;30000
20397;2349;2016-10-21 14:25:44+02;10000
20398;705;2016-10-21 14:26:13+02;10000
20399;1626;2016-10-21 14:29:11+02;5000
20400;1341;2016-10-21 17:14:39+02;10000
20401;1089;2016-10-21 17:14:52+02;30000
20402;1626;2016-10-21 17:15:12+02;15000
20403;1061;2016-10-21 17:15:32+02;10000
20404;1891;2016-10-21 17:15:40+02;20000
20405;68;2016-10-21 17:15:54+02;10000
20406;2019;2016-10-21 17:16:05+02;30000
20407;2315;2016-10-21 17:16:27+02;30000
20408;3134;2016-10-23 20:33:07+02;4000
20409;984;2016-10-25 14:10:01+02;30000
20410;2239;2016-10-28 14:11:50+02;20000
20411;3019;2016-10-28 14:12:12+02;10000
20412;1015;2016-10-28 14:12:30+02;20000
20413;3414;2016-10-28 14:12:52+02;10000
20414;2065;2016-10-28 14:13:06+02;15000
20415;23;2016-10-28 14:13:16+02;20000
20416;1147;2016-10-28 14:13:29+02;20000
20417;1555;2016-10-28 14:13:42+02;10000
20419;598;2016-10-28 14:15:56+02;20000
20420;2796;2016-10-28 14:20:29+02;8000
20421;2796;2016-10-28 14:20:37+02;10000
20422;2197;2016-10-28 14:23:22+02;20000
20423;36;2016-10-28 14:23:35+02;20000
20424;2995;2016-10-28 14:24:49+02;25000
20425;39;2016-10-28 14:26:44+02;9900
20426;1044;2016-10-28 14:27:00+02;5000
20427;2847;2016-10-28 14:32:37+02;5000
20428;1982;2016-11-01 14:12:28+01;20000
20429;87;2016-11-01 14:12:45+01;10000
20430;1911;2016-11-01 14:12:59+01;10000
20431;1061;2016-11-02 11:48:19+01;10000
20432;8;2016-11-02 11:49:19+01;30000
20433;40;2016-11-02 11:49:25+01;10000
20434;752;2016-11-02 11:49:50+01;15000
20435;586;2016-11-02 11:50:08+01;10000
20436;2752;2016-11-02 11:50:39+01;30000
20437;984;2016-11-03 12:52:01+01;30000
20438;12;2016-11-04 13:51:17+01;300
20439;779;2016-11-04 13:51:33+01;200
20440;1535;2016-11-04 13:51:46+01;1000
20441;12;2016-11-04 13:52:36+01;29700
20442;779;2016-11-04 13:52:48+01;19800
20443;1535;2016-11-04 13:53:12+01;99000
20444;514;2016-11-04 13:53:30+01;30000
20445;1534;2016-11-04 13:53:46+01;50000
20446;1044;2016-11-04 13:54:20+01;11000
20447;705;2016-11-04 13:54:40+01;10000
20448;2834;2016-11-04 13:54:59+01;10000
20449;547;2016-11-04 13:55:17+01;20000
20450;1022;2016-11-07 13:45:04+01;20000
20451;1625;2016-11-07 13:45:22+01;20000
20452;68;2016-11-07 13:45:33+01;20000
20454;2212;2016-11-11 12:58:39+01;30000
20455;598;2016-11-11 13:01:37+01;20000
20456;736;2016-11-11 13:01:50+01;10000
20457;3309;2016-11-11 13:02:02+01;10000
20458;1737;2016-11-11 13:17:36+01;20000
20459;583;2016-11-11 13:17:48+01;30000
20460;130;2016-11-11 13:18:02+01;20000
20461;80;2016-11-11 13:18:26+01;20000
20462;2931;2016-11-11 13:19:05+01;20000
20463;3275;2016-11-11 13:19:35+01;5000
20464;408;2016-11-11 13:20:03+01;20000
20465;1044;2016-11-11 13:20:18+01;6000
20466;2519;2016-11-11 13:20:45+01;15000
20467;705;2016-11-11 13:21:22+01;10000
20468;2967;2016-11-11 13:21:42+01;20000
20469;2149;2016-11-11 13:21:59+01;20000
20470;1424;2016-11-11 13:22:13+01;20000
20471;3417;2016-11-11 13:22:39+01;10000
20472;3399;2016-11-11 13:27:49+01;20000
20473;1089;2016-11-15 13:05:29+01;25000
20474;1022;2016-11-15 13:05:40+01;4000
20475;1593;2016-11-15 13:06:10+01;30000
20476;40;2016-11-15 13:06:34+01;10000
20477;771;2016-11-15 13:06:52+01;5000
20478;2637;2016-11-15 13:06:59+01;10000
20479;2121;2016-11-18 13:00:10+01;20000
20480;2448;2016-11-18 13:00:23+01;50000
20481;838;2016-11-18 13:00:37+01;60000
20482;1571;2016-11-18 13:00:55+01;10000
20483;710;2016-11-18 13:01:11+01;25000
20484;1956;2016-11-18 13:01:27+01;30000
20485;1637;2016-11-18 13:01:42+01;30000
20486;2857;2016-11-18 13:01:54+01;30000
20487;3472;2016-11-18 13:02:13+01;20000
20488;2276;2016-11-18 13:02:27+01;20000
20489;3374;2016-11-18 13:03:29+01;20000
20490;1669;2016-11-18 13:03:41+01;20000
20491;216;2016-11-18 13:04:18+01;50000
20492;1682;2016-11-18 13:05:23+01;50000
20493;869;2016-11-18 13:14:11+01;20000
20494;1368;2016-11-18 13:14:40+01;20000
20495;2977;2016-11-18 13:14:55+01;20000
20496;1302;2016-11-18 13:15:11+01;20000
20497;2694;2016-11-18 13:16:40+01;10000
20498;1891;2016-11-18 13:16:57+01;50000
20499;752;2016-11-18 13:17:33+01;20000
20500;3192;2016-11-18 13:18:17+01;20000
20501;2614;2016-11-18 13:18:36+01;20000
20502;1878;2016-11-18 13:19:38+01;30000
20503;1018;2016-11-18 13:20:29+01;10000
20504;2065;2016-11-18 13:21:47+01;10000
20505;3086;2016-11-18 14:05:11+01;133700
20507;771;2016-11-18 14:57:46+01;800
20508;771;2016-11-18 16:33:53+01;2500
20509;586;2016-11-22 10:25:57+01;20000
20510;202;2016-11-22 10:26:10+01;20000
20511;1370;2016-11-22 10:46:21+01;30000
20512;1665;2016-11-24 17:07:40+01;100000
20513;1172;2016-11-25 10:26:36+01;50000
20514;3427;2016-11-25 10:27:13+01;100000
20515;1524;2016-11-25 10:27:54+01;20000
20516;2160;2016-11-25 10:28:47+01;20000
20517;653;2016-11-25 13:13:43+01;10000
20518;736;2016-11-25 13:14:00+01;20000
20519;816;2016-11-25 13:14:15+01;100000
20520;2028;2016-11-25 13:14:52+01;30000
20521;337;2016-11-25 13:15:12+01;100000
20522;1089;2016-11-25 13:15:30+01;30000
20523;1520;2016-11-25 13:28:47+01;10000
20524;453;2016-11-25 13:29:26+01;10000
20525;2024;2016-11-25 13:29:52+01;20000
20526;1940;2016-11-25 13:30:11+01;30000
20527;3435;2016-11-25 13:30:58+01;20000
20528;192;2016-11-25 13:31:49+01;30000
20529;1138;2016-11-25 13:32:15+01;30000
20530;36;2016-11-25 13:32:36+01;19900
20531;2197;2016-11-25 13:32:54+01;19900
20532;3254;2016-11-25 13:33:25+01;30000
20533;3424;2016-11-25 13:33:44+01;30000
20534;909;2016-11-25 13:34:06+01;15000
20535;2827;2016-11-25 13:35:00+01;20000
20537;1015;2016-11-25 13:35:39+01;20000
20538;2742;2016-11-25 13:35:54+01;10000
20539;794;2016-11-25 13:36:13+01;10000
20540;84;2016-11-25 13:36:28+01;20000
20541;216;2016-11-25 13:36:42+01;50000
20542;3374;2016-11-25 13:37:03+01;20000
20543;1971;2016-11-25 13:37:23+01;20000
20544;1022;2016-11-28 10:04:02+01;30000
20545;1517;2016-11-29 11:09:15+01;20000
20546;479;2016-11-29 11:09:24+01;20000
20547;984;2016-11-29 12:20:37+01;30000
20548;752;2016-11-29 13:00:58+01;10000
20549;335;2016-11-29 13:03:16+01;50000
20550;995;2016-11-29 13:03:33+01;20000
20551;130;2016-11-29 13:03:56+01;20000
20552;2232;2016-11-29 13:04:09+01;10000
20553;2866;2016-11-29 13:04:47+01;10000
20554;3336;2016-11-29 13:05:03+01;10000
20555;585;2016-11-29 13:05:17+01;10000
20556;3201;2016-11-29 13:05:31+01;15000
20557;1737;2016-11-29 13:05:44+01;25000
20558;2396;2016-11-29 13:07:26+01;10000
20559;2276;2016-11-29 13:10:04+01;20000
20560;3311;2016-11-29 13:11:10+01;10000
20561;598;2016-11-29 13:11:24+01;20000
20562;2557;2016-11-29 13:11:31+01;30000
20563;2239;2016-11-29 13:11:40+01;20000
20564;670;2016-11-29 13:11:48+01;32200
20565;12;2016-11-29 13:12:14+01;42000
20566;3244;2016-11-29 13:12:59+01;40000
20567;1823;2016-11-29 13:14:00+01;20000
20568;1878;2016-11-29 13:15:08+01;40000
20569;1061;2016-12-01 14:12:18+01;10000
20570;779;2016-12-02 13:15:51+01;20000
20571;598;2016-12-02 13:16:11+01;20000
20572;3399;2016-12-02 13:16:36+01;20000
20573;1539;2016-12-02 13:16:57+01;10000
20574;3133;2016-12-02 13:17:13+01;14000
20575;2121;2016-12-02 13:17:29+01;10000
20576;2158;2016-12-02 13:17:46+01;20000
20577;2694;2016-12-02 13:18:18+01;20000
20578;3089;2016-12-02 13:18:41+01;20000
20579;1164;2016-12-02 13:19:02+01;20100
20580;1739;2016-12-02 13:19:21+01;15000
20581;736;2016-12-02 13:19:33+01;20000
20582;2148;2016-12-02 13:19:46+01;50000
20583;465;2016-12-02 13:21:15+01;20000
20584;419;2016-12-02 13:22:12+01;50000
20585;596;2016-12-02 13:22:29+01;15000
20586;1982;2016-12-02 13:24:06+01;20000
20587;1911;2016-12-02 13:24:20+01;10000
20588;87;2016-12-02 13:24:35+01;20000
20589;771;2016-12-02 13:24:47+01;15000
20590;3146;2016-12-02 13:32:46+01;20000
20591;533;2016-12-02 13:32:58+01;30000
20592;2796;2016-12-02 13:33:15+01;15000
20593;866;2016-12-02 13:33:31+01;20000
20594;1089;2016-12-02 13:34:10+01;10000
20595;1665;2016-12-02 13:34:20+01;5000
20596;3009;2016-12-09 13:02:48+01;10000
20597;2121;2016-12-09 13:03:14+01;10000
20598;1956;2016-12-09 13:03:30+01;10000
20599;752;2016-12-09 13:03:52+01;10000
20600;547;2016-12-09 13:04:09+01;20000
20601;653;2016-12-09 13:04:35+01;20000
20602;3210;2016-12-09 13:04:59+01;10000
20603;2904;2016-12-09 13:05:15+01;10000
20604;111;2016-12-09 13:05:27+01;10000
20605;1956;2016-12-09 13:08:15+01;20000
20606;1637;2016-12-09 13:08:51+01;10000
20607;3314;2016-12-09 13:09:23+01;20000
20608;1302;2016-12-09 13:19:00+01;20000
20609;869;2016-12-09 13:20:06+01;30000
20610;2349;2016-12-09 13:30:03+01;10000
20611;2989;2016-12-09 13:32:06+01;10000
20612;130;2016-12-16 13:06:18+01;15000
20613;1424;2016-12-16 13:06:56+01;20000
20614;2921;2016-12-16 13:07:27+01;10000
20615;331;2016-12-16 13:07:46+01;10000
20616;2252;2016-12-16 13:08:07+01;10000
20617;2276;2016-12-16 13:17:07+01;20000
20618;8;2016-12-19 21:19:29+01;20000
20619;40;2016-12-19 21:20:34+01;10000
20620;2323;2016-12-19 21:21:24+01;10000
20621;409;2016-12-19 21:55:42+01;20000
20622;1085;2016-12-21 13:47:43+01;10000
20623;351;2016-12-21 13:49:11+01;20000
20624;984;2016-12-21 13:49:37+01;20000
